gene1	gene2	pathwayID	type
Mapk3	Kras	mmu04722	--|
Mapk3	Nras	mmu04722	--|
Rps6ka3	Hras	mmu04722	--|
Rps6ka3	Kras	mmu04722	--|
Rps6ka3	Nras	mmu04722	--|
Rps6ka1	Hras	mmu04722	--|
Rps6ka1	Kras	mmu04722	--|
Rps6ka1	Nras	mmu04722	--|
Rps6ka2	Hras	mmu04722	--|
Rps6ka2	Kras	mmu04722	--|
Rps6ka2	Nras	mmu04722	--|
Rps6ka6	Hras	mmu04722	--|
Rps6ka6	Kras	mmu04722	--|
Rps6ka6	Nras	mmu04722	--|
Mapk1	Rps6ka5	mmu04722	--gt
Mapk3	Rps6ka5	mmu04722	--gt
Rps6ka5	Atf4	mmu04722	--gt
Hras	Map3k3	mmu04722	--gt
Kras	Map3k3	mmu04722	--gt
Nras	Map3k3	mmu04722	--gt
Map3k3	Map2k5	mmu04722	--gt
Map2k5	Mapk7	mmu04722	--gt
Mapk7	Rps6ka3	mmu04722	--gt
Mapk7	Rps6ka1	mmu04722	--gt
Mapk7	Rps6ka2	mmu04722	--gt
Mapk7	Rps6ka6	mmu04722	--gt
Mapk11	Mapkapk2	mmu04722	--gt
Mapk13	Mapkapk2	mmu04722	--gt
Mapk14	Mapkapk2	mmu04722	--gt
Mapk12	Mapkapk2	mmu04722	--gt
Mapkapk2	Atf4	mmu04722	--gt
Ntrk1	Grb2	mmu04722	---
Ntrk2	Grb2	mmu04722	---
Ntrk3	Grb2	mmu04722	---
Ntrk1	Abl1	mmu04722	---
Ntrk2	Abl1	mmu04722	---
Ntrk3	Abl1	mmu04722	---
Ntrk1	Shc1	mmu04722	--gt
Ntrk1	Shc3	mmu04722	--gt
Ntrk1	Shc2	mmu04722	--gt
Ntrk1	Shc4	mmu04722	--gt
Ntrk2	Shc1	mmu04722	--gt
Ntrk2	Shc3	mmu04722	--gt
Ntrk2	Shc2	mmu04722	--gt
Ntrk2	Shc4	mmu04722	--gt
Ntrk3	Shc1	mmu04722	--gt
Ntrk3	Shc3	mmu04722	--gt
Ntrk3	Shc2	mmu04722	--gt
Ntrk3	Shc4	mmu04722	--gt
Shc1	Gab1	mmu04722	---
Shc3	Gab1	mmu04722	---
Shc2	Gab1	mmu04722	---
Shc4	Gab1	mmu04722	---
Gab1	Pik3ca	mmu04722	---
Gab1	Pik3cd	mmu04722	---
Gab1	Pik3r1	mmu04722	---
Gab1	Pik3r2	mmu04722	---
Gab1	Pik3r3	mmu04722	---
Gab1	Pik3cb	mmu04722	---
Pik3ca	Akt1	mmu04722	88
Pik3ca	Akt2	mmu04722	88
Pik3ca	Akt3	mmu04722	88
Pik3cd	Akt1	mmu04722	88
Pik3cd	Akt2	mmu04722	88
Pik3cd	Akt3	mmu04722	88
Pik3r1	Akt1	mmu04722	88
Pik3r1	Akt2	mmu04722	88
Pik3r1	Akt3	mmu04722	88
Pik3r2	Akt1	mmu04722	88
Pik3r2	Akt2	mmu04722	88
Pik3r2	Akt3	mmu04722	88
Pik3r3	Akt1	mmu04722	88
Pik3r3	Akt2	mmu04722	88
Pik3r3	Akt3	mmu04722	88
Pik3cb	Akt1	mmu04722	88
Pik3cb	Akt2	mmu04722	88
Pik3cb	Akt3	mmu04722	88
Akt1	Nfkbia	mmu04722	--gt
Akt1	Nfkbib	mmu04722	--gt
Akt1	Nfkbie	mmu04722	--gt
Akt2	Nfkbia	mmu04722	--gt
Akt2	Nfkbib	mmu04722	--gt
Akt2	Nfkbie	mmu04722	--gt
Akt3	Nfkbia	mmu04722	--gt
Akt3	Nfkbib	mmu04722	--gt
Akt3	Nfkbie	mmu04722	--gt
Nfkbia	Nfkb1	mmu04722	-+-
Nfkbia	Rela	mmu04722	-+-
Nfkbib	Nfkb1	mmu04722	-+-
Nfkbib	Rela	mmu04722	-+-
Nfkbie	Nfkb1	mmu04722	-+-
Nfkbie	Rela	mmu04722	-+-
Pik3ca	Pdpk1	mmu04722	88
Pik3cd	Pdpk1	mmu04722	88
Pik3r1	Pdpk1	mmu04722	88
Pik3r2	Pdpk1	mmu04722	88
Pik3r3	Pdpk1	mmu04722	88
Pik3cb	Pdpk1	mmu04722	88
Pdpk1	Akt1	mmu04722	--gt
Pdpk1	Akt2	mmu04722	--gt
Pdpk1	Akt3	mmu04722	--gt
Akt1	Foxo3	mmu04722	--|
Akt2	Foxo3	mmu04722	--|
Akt3	Foxo3	mmu04722	--|
Akt1	Bad	mmu04722	--|
Akt2	Bad	mmu04722	--|
Akt3	Bad	mmu04722	--|
Akt1	Gsk3b	mmu04722	--|
Akt2	Gsk3b	mmu04722	--|
Akt3	Gsk3b	mmu04722	--|
Shc1	Grb2	mmu04722	---
Shc3	Grb2	mmu04722	---
Shc2	Grb2	mmu04722	---
Shc4	Grb2	mmu04722	---
Grb2	Ptpn11	mmu04722	---
Ptpn11	Pik3ca	mmu04722	---
Ptpn11	Pik3cd	mmu04722	---
Ptpn11	Pik3r1	mmu04722	---
Ptpn11	Pik3r2	mmu04722	---
Ptpn11	Pik3r3	mmu04722	---
Ptpn11	Pik3cb	mmu04722	---
Hras	Pik3ca	mmu04722	--gt
Hras	Pik3cd	mmu04722	--gt
Hras	Pik3r1	mmu04722	--gt
Hras	Pik3r2	mmu04722	--gt
Hras	Pik3r3	mmu04722	--gt
Hras	Pik3cb	mmu04722	--gt
Kras	Pik3ca	mmu04722	--gt
Kras	Pik3cd	mmu04722	--gt
Kras	Pik3r1	mmu04722	--gt
Kras	Pik3r2	mmu04722	--gt
Kras	Pik3r3	mmu04722	--gt
Kras	Pik3cb	mmu04722	--gt
Nras	Pik3ca	mmu04722	--gt
Nras	Pik3cd	mmu04722	--gt
Nras	Pik3r1	mmu04722	--gt
Nras	Pik3r2	mmu04722	--gt
Nras	Pik3r3	mmu04722	--gt
Nras	Pik3cb	mmu04722	--gt
Ntrk1	Irs1	mmu04722	--gt
Ntrk2	Irs1	mmu04722	--gt
Ntrk3	Irs1	mmu04722	--gt
Irs1	Pik3ca	mmu04722	--gt
Irs1	Pik3cd	mmu04722	--gt
Irs1	Pik3r1	mmu04722	--gt
Irs1	Pik3r2	mmu04722	--gt
Irs1	Pik3r3	mmu04722	--gt
Irs1	Pik3cb	mmu04722	--gt
Ntrk1	Matk	mmu04722	---
Ntrk2	Matk	mmu04722	---
Ntrk3	Matk	mmu04722	---
Ntrk1	Plcg1	mmu04722	--gt
Ntrk1	Plcg2	mmu04722	--gt
Ntrk2	Plcg1	mmu04722	--gt
Ntrk2	Plcg2	mmu04722	--gt
Ntrk3	Plcg1	mmu04722	--gt
Ntrk3	Plcg2	mmu04722	--gt
Plcg1	Prkcd	mmu04722	10
Plcg2	Prkcd	mmu04722	10
Prkcd	Map2k1	mmu04722	--gt
Prkcd	Map2k2	mmu04722	--gt
Plcg1	Calm1	mmu04722	12
Plcg1	Calm2	mmu04722	12
Plcg1	Calm3	mmu04722	12
Plcg1	Calm5	mmu04722	12
Plcg1	Calml3	mmu04722	12
Plcg1	Calml4	mmu04722	12
Plcg1	Calm4	mmu04722	12
Plcg2	Calm1	mmu04722	12
Plcg2	Calm2	mmu04722	12
Plcg2	Calm3	mmu04722	12
Plcg2	Calm5	mmu04722	12
Plcg2	Calml3	mmu04722	12
Plcg2	Calml4	mmu04722	12
Plcg2	Calm4	mmu04722	12
Calm1	Camk2d	mmu04722	--gt
Calm1	Camk2a	mmu04722	--gt
Calm1	Camk2b	mmu04722	--gt
Calm1	Camk2g	mmu04722	--gt
Calm1	Camk4	mmu04722	--gt
Calm2	Camk2d	mmu04722	--gt
Calm2	Camk2a	mmu04722	--gt
Calm2	Camk2b	mmu04722	--gt
Calm2	Camk2g	mmu04722	--gt
Calm2	Camk4	mmu04722	--gt
Calm3	Camk2d	mmu04722	--gt
Calm3	Camk2a	mmu04722	--gt
Calm3	Camk2b	mmu04722	--gt
Calm3	Camk2g	mmu04722	--gt
Calm3	Camk4	mmu04722	--gt
Calm5	Camk2d	mmu04722	--gt
Calm5	Camk2a	mmu04722	--gt
Calm5	Camk2b	mmu04722	--gt
Calm5	Camk2g	mmu04722	--gt
Calm5	Camk4	mmu04722	--gt
Calml3	Camk2d	mmu04722	--gt
Calml3	Camk2a	mmu04722	--gt
Calml3	Camk2b	mmu04722	--gt
Calml3	Camk2g	mmu04722	--gt
Calml3	Camk4	mmu04722	--gt
Calml4	Camk2d	mmu04722	--gt
Calml4	Camk2a	mmu04722	--gt
Calml4	Camk2b	mmu04722	--gt
Calml4	Camk2g	mmu04722	--gt
Calml4	Camk4	mmu04722	--gt
Calm4	Camk2d	mmu04722	--gt
Calm4	Camk2a	mmu04722	--gt
Calm4	Camk2b	mmu04722	--gt
Calm4	Camk2g	mmu04722	--gt
Calm4	Camk4	mmu04722	--gt
Camk2d	Atf4	mmu04722	--gt
Camk2a	Atf4	mmu04722	--gt
Camk2b	Atf4	mmu04722	--gt
Camk2g	Atf4	mmu04722	--gt
Camk4	Atf4	mmu04722	--gt
Ngfr	Arhgdib	mmu04722	---
Ngfr	Arhgdig	mmu04722	---
Ngfr	Arhgdia	mmu04722	---
Arhgdib	Rhoa	mmu04722	--gt
Arhgdib	4930544G11Rik	mmu04722	--gt
Arhgdig	Rhoa	mmu04722	--gt
Arhgdig	4930544G11Rik	mmu04722	--gt
Arhgdia	Rhoa	mmu04722	--gt
Arhgdia	4930544G11Rik	mmu04722	--gt
Ngfr	Rhoa	mmu04722	--|
Ngfr	4930544G11Rik	mmu04722	--|
Ngfr	Prdm4	mmu04722	---
Ngfr	Maged1	mmu04722	---
Ngfr	Traf6	mmu04722	---
Ngfr	Zfp369	mmu04722	---
Ngfr	Zfp110	mmu04722	---
Traf6	Zfp369	mmu04722	+u
Traf6	Zfp110	mmu04722	+u
Ngfr	Cdc42	mmu04722	--gt
Ngfr	Rac1	mmu04722	--gt
Cdc42	Map3k1	mmu04722	--gt
Cdc42	Map3k5	mmu04722	--gt
Rac1	Map3k1	mmu04722	--gt
Rac1	Map3k5	mmu04722	--gt
Map3k1	Map2k7	mmu04722	--gt
Map3k5	Map2k7	mmu04722	--gt
Map2k7	Mapk10	mmu04722	--gt
Map2k7	Mapk8	mmu04722	--gt
Map2k7	Mapk9	mmu04722	--gt
Mapk10	Jun	mmu04722	--gt
Mapk8	Jun	mmu04722	--gt
Mapk9	Jun	mmu04722	--gt
Mapk10	Trp53	mmu04722	--gt
Mapk8	Trp53	mmu04722	--gt
Mapk9	Trp53	mmu04722	--gt
Trp53	Bax	mmu04722	--gt
Trp73	Trp53	mmu04722	--|
Traf6	Mapk10	mmu04722	--gt
Traf6	Mapk8	mmu04722	--gt
Traf6	Mapk9	mmu04722	--gt
Ngfr	Bex3	mmu04722	--gt
Bex3	Ywhae	mmu04722	---
Ngfr	Ripk2	mmu04722	---
Ngfr	Irak2	mmu04722	---
Ngfr	Irak1	mmu04722	---
Ngfr	Irak4	mmu04722	---
Ngfr	Irak3	mmu04722	---
Ikbkb	Nfkbia	mmu04722	--gt
Ikbkb	Nfkbib	mmu04722	--gt
Ikbkb	Nfkbie	mmu04722	--gt
Ngfr	Sort1	mmu04722	---
Hras	Mapk11	mmu04722	--gt
Hras	Mapk13	mmu04722	--gt
Hras	Mapk14	mmu04722	--gt
Hras	Mapk12	mmu04722	--gt
Kras	Mapk11	mmu04722	--gt
Kras	Mapk13	mmu04722	--gt
Kras	Mapk14	mmu04722	--gt
Kras	Mapk12	mmu04722	--gt
Nras	Mapk11	mmu04722	--gt
Nras	Mapk13	mmu04722	--gt
Nras	Mapk14	mmu04722	--gt
Nras	Mapk12	mmu04722	--gt
Ngfr	Pik3ca	mmu04722	82
Ngfr	Pik3cd	mmu04722	82
Ngfr	Pik3r1	mmu04722	82
Ngfr	Pik3r2	mmu04722	82
Ngfr	Pik3r3	mmu04722	82
Ngfr	Pik3cb	mmu04722	82
Atf4	Bcl2	mmu04722	--gt
Foxo3	Fasl	mmu04722	--gt
Gnaq	Plcb1	mmu04723	--gt
Gnaq	Plcb2	mmu04723	--gt
Gnaq	Plcb3	mmu04723	--gt
Gnaq	Plcb4	mmu04723	--gt
Grm5	Gnaq	mmu04723	--gt
Grm1	Gnaq	mmu04723	--gt
Cnr1	Gm5741	mmu04723	--gt
Cnr1	Gnai1	mmu04723	--gt
Cnr1	Gnai2	mmu04723	--gt
Cnr1	Gnai3	mmu04723	--gt
Cnr1	Gnao1	mmu04723	--gt
Cnr1	Gnb1	mmu04723	--gt
Cnr1	Gnb2	mmu04723	--gt
Cnr1	Gnb3	mmu04723	--gt
Cnr1	Gnb4	mmu04723	--gt
Cnr1	Gnb5	mmu04723	--gt
Cnr1	Gngt1	mmu04723	--gt
Cnr1	Gng10	mmu04723	--gt
Cnr1	Gng12	mmu04723	--gt
Cnr1	Gng2	mmu04723	--gt
Cnr1	Gng3	mmu04723	--gt
Cnr1	Gng4	mmu04723	--gt
Cnr1	Gng5	mmu04723	--gt
Cnr1	Gng7	mmu04723	--gt
Cnr1	Gng8	mmu04723	--gt
Cnr1	Gngt2	mmu04723	--gt
Cnr1	Gng13	mmu04723	--gt
Cnr1	Gng11	mmu04723	--gt
Gm5741	Kcnj3	mmu04723	--gt
Gm5741	Kcnj5	mmu04723	--gt
Gm5741	Kcnj6	mmu04723	--gt
Gm5741	Kcnj9	mmu04723	--gt
Gnai1	Kcnj3	mmu04723	--gt
Gnai1	Kcnj5	mmu04723	--gt
Gnai1	Kcnj6	mmu04723	--gt
Gnai1	Kcnj9	mmu04723	--gt
Gnai2	Kcnj3	mmu04723	--gt
Gnai2	Kcnj5	mmu04723	--gt
Gnai2	Kcnj6	mmu04723	--gt
Gnai2	Kcnj9	mmu04723	--gt
Gnai3	Kcnj3	mmu04723	--gt
Gnai3	Kcnj5	mmu04723	--gt
Gnai3	Kcnj6	mmu04723	--gt
Gnai3	Kcnj9	mmu04723	--gt
Gnao1	Kcnj3	mmu04723	--gt
Gnao1	Kcnj5	mmu04723	--gt
Gnao1	Kcnj6	mmu04723	--gt
Gnao1	Kcnj9	mmu04723	--gt
Gnb1	Kcnj3	mmu04723	--gt
Gnb1	Kcnj5	mmu04723	--gt
Gnb1	Kcnj6	mmu04723	--gt
Gnb1	Kcnj9	mmu04723	--gt
Gnb2	Kcnj3	mmu04723	--gt
Gnb2	Kcnj5	mmu04723	--gt
Gnb2	Kcnj6	mmu04723	--gt
Gnb2	Kcnj9	mmu04723	--gt
Gnb3	Kcnj3	mmu04723	--gt
Gnb3	Kcnj5	mmu04723	--gt
Gnb3	Kcnj6	mmu04723	--gt
Gnb3	Kcnj9	mmu04723	--gt
Gnb4	Kcnj3	mmu04723	--gt
Gnb4	Kcnj5	mmu04723	--gt
Gnb4	Kcnj6	mmu04723	--gt
Gnb4	Kcnj9	mmu04723	--gt
Gnb5	Kcnj3	mmu04723	--gt
Gnb5	Kcnj5	mmu04723	--gt
Gnb5	Kcnj6	mmu04723	--gt
Gnb5	Kcnj9	mmu04723	--gt
Gngt1	Kcnj3	mmu04723	--gt
Gngt1	Kcnj5	mmu04723	--gt
Gngt1	Kcnj6	mmu04723	--gt
Gngt1	Kcnj9	mmu04723	--gt
Gng10	Kcnj3	mmu04723	--gt
Gng10	Kcnj5	mmu04723	--gt
Gng10	Kcnj6	mmu04723	--gt
Gng10	Kcnj9	mmu04723	--gt
Gng12	Kcnj3	mmu04723	--gt
Gng12	Kcnj5	mmu04723	--gt
Gng12	Kcnj6	mmu04723	--gt
Gng12	Kcnj9	mmu04723	--gt
Gng2	Kcnj3	mmu04723	--gt
Gng2	Kcnj5	mmu04723	--gt
Gng2	Kcnj6	mmu04723	--gt
Gng2	Kcnj9	mmu04723	--gt
Gng3	Kcnj3	mmu04723	--gt
Gng3	Kcnj5	mmu04723	--gt
Gng3	Kcnj6	mmu04723	--gt
Gng3	Kcnj9	mmu04723	--gt
Gng4	Kcnj3	mmu04723	--gt
Gng4	Kcnj5	mmu04723	--gt
Gng4	Kcnj6	mmu04723	--gt
Gng4	Kcnj9	mmu04723	--gt
Gng5	Kcnj3	mmu04723	--gt
Gng5	Kcnj5	mmu04723	--gt
Gng5	Kcnj6	mmu04723	--gt
Gng5	Kcnj9	mmu04723	--gt
Gng7	Kcnj3	mmu04723	--gt
Gng7	Kcnj5	mmu04723	--gt
Gng7	Kcnj6	mmu04723	--gt
Gng7	Kcnj9	mmu04723	--gt
Gng8	Kcnj3	mmu04723	--gt
Gng8	Kcnj5	mmu04723	--gt
Gng8	Kcnj6	mmu04723	--gt
Gng8	Kcnj9	mmu04723	--gt
Gngt2	Kcnj3	mmu04723	--gt
Gngt2	Kcnj5	mmu04723	--gt
Gngt2	Kcnj6	mmu04723	--gt
Gngt2	Kcnj9	mmu04723	--gt
Gng13	Kcnj3	mmu04723	--gt
Gng13	Kcnj5	mmu04723	--gt
Gng13	Kcnj6	mmu04723	--gt
Gng13	Kcnj9	mmu04723	--gt
Gng11	Kcnj3	mmu04723	--gt
Gng11	Kcnj5	mmu04723	--gt
Gng11	Kcnj6	mmu04723	--gt
Gng11	Kcnj9	mmu04723	--gt
Gm5741	Mapk11	mmu04723	--gt
Gm5741	Mapk1	mmu04723	--gt
Gm5741	Mapk10	mmu04723	--gt
Gm5741	Mapk13	mmu04723	--gt
Gm5741	Mapk14	mmu04723	--gt
Gm5741	Mapk3	mmu04723	--gt
Gm5741	Mapk8	mmu04723	--gt
Gm5741	Mapk9	mmu04723	--gt
Gm5741	Mapk12	mmu04723	--gt
Gnai1	Mapk11	mmu04723	--gt
Gnai1	Mapk1	mmu04723	--gt
Gnai1	Mapk10	mmu04723	--gt
Gnai1	Mapk13	mmu04723	--gt
Gnai1	Mapk14	mmu04723	--gt
Gnai1	Mapk3	mmu04723	--gt
Gnai1	Mapk8	mmu04723	--gt
Gnai1	Mapk9	mmu04723	--gt
Gnai1	Mapk12	mmu04723	--gt
Gnai2	Mapk11	mmu04723	--gt
Gnai2	Mapk1	mmu04723	--gt
Gnai2	Mapk10	mmu04723	--gt
Gnai2	Mapk13	mmu04723	--gt
Gnai2	Mapk14	mmu04723	--gt
Gnai2	Mapk3	mmu04723	--gt
Gnai2	Mapk8	mmu04723	--gt
Gnai2	Mapk9	mmu04723	--gt
Gnai2	Mapk12	mmu04723	--gt
Gnai3	Mapk11	mmu04723	--gt
Gnai3	Mapk1	mmu04723	--gt
Gnai3	Mapk10	mmu04723	--gt
Gnai3	Mapk13	mmu04723	--gt
Gnai3	Mapk14	mmu04723	--gt
Gnai3	Mapk3	mmu04723	--gt
Gnai3	Mapk8	mmu04723	--gt
Gnai3	Mapk9	mmu04723	--gt
Gnai3	Mapk12	mmu04723	--gt
Gnao1	Mapk11	mmu04723	--gt
Gnao1	Mapk1	mmu04723	--gt
Gnao1	Mapk10	mmu04723	--gt
Gnao1	Mapk13	mmu04723	--gt
Gnao1	Mapk14	mmu04723	--gt
Gnao1	Mapk3	mmu04723	--gt
Gnao1	Mapk8	mmu04723	--gt
Gnao1	Mapk9	mmu04723	--gt
Gnao1	Mapk12	mmu04723	--gt
Gnb1	Mapk11	mmu04723	--gt
Gnb1	Mapk1	mmu04723	--gt
Gnb1	Mapk10	mmu04723	--gt
Gnb1	Mapk13	mmu04723	--gt
Gnb1	Mapk14	mmu04723	--gt
Gnb1	Mapk3	mmu04723	--gt
Gnb1	Mapk8	mmu04723	--gt
Gnb1	Mapk9	mmu04723	--gt
Gnb1	Mapk12	mmu04723	--gt
Gnb2	Mapk11	mmu04723	--gt
Gnb2	Mapk1	mmu04723	--gt
Gnb2	Mapk10	mmu04723	--gt
Gnb2	Mapk13	mmu04723	--gt
Gnb2	Mapk14	mmu04723	--gt
Gnb2	Mapk3	mmu04723	--gt
Gnb2	Mapk8	mmu04723	--gt
Gnb2	Mapk9	mmu04723	--gt
Gnb2	Mapk12	mmu04723	--gt
Gnb3	Mapk11	mmu04723	--gt
Gnb3	Mapk1	mmu04723	--gt
Gnb3	Mapk10	mmu04723	--gt
Gnb3	Mapk13	mmu04723	--gt
Gnb3	Mapk14	mmu04723	--gt
Gnb3	Mapk3	mmu04723	--gt
Gnb3	Mapk8	mmu04723	--gt
Gnb3	Mapk9	mmu04723	--gt
Gnb3	Mapk12	mmu04723	--gt
Gnb4	Mapk11	mmu04723	--gt
Gnb4	Mapk1	mmu04723	--gt
Gnb4	Mapk10	mmu04723	--gt
Gnb4	Mapk13	mmu04723	--gt
Gnb4	Mapk14	mmu04723	--gt
Gnb4	Mapk3	mmu04723	--gt
Gnb4	Mapk8	mmu04723	--gt
Gnb4	Mapk9	mmu04723	--gt
Gnb4	Mapk12	mmu04723	--gt
Gnb5	Mapk11	mmu04723	--gt
Gnb5	Mapk1	mmu04723	--gt
Gnb5	Mapk10	mmu04723	--gt
Gnb5	Mapk13	mmu04723	--gt
Gnb5	Mapk14	mmu04723	--gt
Gnb5	Mapk3	mmu04723	--gt
Gnb5	Mapk8	mmu04723	--gt
Gnb5	Mapk9	mmu04723	--gt
Gnb5	Mapk12	mmu04723	--gt
Gngt1	Mapk11	mmu04723	--gt
Gngt1	Mapk1	mmu04723	--gt
Gngt1	Mapk10	mmu04723	--gt
Gngt1	Mapk13	mmu04723	--gt
Gngt1	Mapk14	mmu04723	--gt
Gngt1	Mapk3	mmu04723	--gt
Gngt1	Mapk8	mmu04723	--gt
Gngt1	Mapk9	mmu04723	--gt
Gngt1	Mapk12	mmu04723	--gt
Gng10	Mapk11	mmu04723	--gt
Gng10	Mapk1	mmu04723	--gt
Gng10	Mapk10	mmu04723	--gt
Gng10	Mapk13	mmu04723	--gt
Gng10	Mapk14	mmu04723	--gt
Gng10	Mapk3	mmu04723	--gt
Gng10	Mapk8	mmu04723	--gt
Gng10	Mapk9	mmu04723	--gt
Gng10	Mapk12	mmu04723	--gt
Gng12	Mapk11	mmu04723	--gt
Gng12	Mapk1	mmu04723	--gt
Gng12	Mapk10	mmu04723	--gt
Gng12	Mapk13	mmu04723	--gt
Gng12	Mapk14	mmu04723	--gt
Gng12	Mapk3	mmu04723	--gt
Gng12	Mapk8	mmu04723	--gt
Gng12	Mapk9	mmu04723	--gt
Gng12	Mapk12	mmu04723	--gt
Gng2	Mapk11	mmu04723	--gt
Gng2	Mapk1	mmu04723	--gt
Gng2	Mapk10	mmu04723	--gt
Gng2	Mapk13	mmu04723	--gt
Gng2	Mapk14	mmu04723	--gt
Gng2	Mapk3	mmu04723	--gt
Gng2	Mapk8	mmu04723	--gt
Gng2	Mapk9	mmu04723	--gt
Gng2	Mapk12	mmu04723	--gt
Gng3	Mapk11	mmu04723	--gt
Gng3	Mapk1	mmu04723	--gt
Gng3	Mapk10	mmu04723	--gt
Gng3	Mapk13	mmu04723	--gt
Gng3	Mapk14	mmu04723	--gt
Gng3	Mapk3	mmu04723	--gt
Gng3	Mapk8	mmu04723	--gt
Gng3	Mapk9	mmu04723	--gt
Gng3	Mapk12	mmu04723	--gt
Gng4	Mapk11	mmu04723	--gt
Gng4	Mapk1	mmu04723	--gt
Gng4	Mapk10	mmu04723	--gt
Gng4	Mapk13	mmu04723	--gt
Gng4	Mapk14	mmu04723	--gt
Gng4	Mapk3	mmu04723	--gt
Gng4	Mapk8	mmu04723	--gt
Gng4	Mapk9	mmu04723	--gt
Gng4	Mapk12	mmu04723	--gt
Gng5	Mapk11	mmu04723	--gt
Gng5	Mapk1	mmu04723	--gt
Gng5	Mapk10	mmu04723	--gt
Gng5	Mapk13	mmu04723	--gt
Gng5	Mapk14	mmu04723	--gt
Gng5	Mapk3	mmu04723	--gt
Gng5	Mapk8	mmu04723	--gt
Gng5	Mapk9	mmu04723	--gt
Gng5	Mapk12	mmu04723	--gt
Gng7	Mapk11	mmu04723	--gt
Gng7	Mapk1	mmu04723	--gt
Gng7	Mapk10	mmu04723	--gt
Gng7	Mapk13	mmu04723	--gt
Gng7	Mapk14	mmu04723	--gt
Gng7	Mapk3	mmu04723	--gt
Gng7	Mapk8	mmu04723	--gt
Gng7	Mapk9	mmu04723	--gt
Gng7	Mapk12	mmu04723	--gt
Gng8	Mapk11	mmu04723	--gt
Gng8	Mapk1	mmu04723	--gt
Gng8	Mapk10	mmu04723	--gt
Gng8	Mapk13	mmu04723	--gt
Gng8	Mapk14	mmu04723	--gt
Gng8	Mapk3	mmu04723	--gt
Gng8	Mapk8	mmu04723	--gt
Gng8	Mapk9	mmu04723	--gt
Gng8	Mapk12	mmu04723	--gt
Gngt2	Mapk11	mmu04723	--gt
Gngt2	Mapk1	mmu04723	--gt
Gngt2	Mapk10	mmu04723	--gt
Gngt2	Mapk13	mmu04723	--gt
Gngt2	Mapk14	mmu04723	--gt
Gngt2	Mapk3	mmu04723	--gt
Gngt2	Mapk8	mmu04723	--gt
Gngt2	Mapk9	mmu04723	--gt
Gngt2	Mapk12	mmu04723	--gt
Gng13	Mapk11	mmu04723	--gt
Gng13	Mapk1	mmu04723	--gt
Gng13	Mapk10	mmu04723	--gt
Gng13	Mapk13	mmu04723	--gt
Gng13	Mapk14	mmu04723	--gt
Gng13	Mapk3	mmu04723	--gt
Gng13	Mapk8	mmu04723	--gt
Gng13	Mapk9	mmu04723	--gt
Gng13	Mapk12	mmu04723	--gt
Gng11	Mapk11	mmu04723	--gt
Gng11	Mapk1	mmu04723	--gt
Gng11	Mapk10	mmu04723	--gt
Gng11	Mapk13	mmu04723	--gt
Gng11	Mapk14	mmu04723	--gt
Gng11	Mapk3	mmu04723	--gt
Gng11	Mapk8	mmu04723	--gt
Gng11	Mapk9	mmu04723	--gt
Gng11	Mapk12	mmu04723	--gt
Gm5741	Cacna1a	mmu04723	--|
Gm5741	Cacna1b	mmu04723	--|
Gnai1	Cacna1a	mmu04723	--|
Gnai1	Cacna1b	mmu04723	--|
Gnai2	Cacna1a	mmu04723	--|
Gnai2	Cacna1b	mmu04723	--|
Gnai3	Cacna1a	mmu04723	--|
Gnai3	Cacna1b	mmu04723	--|
Gnao1	Cacna1a	mmu04723	--|
Gnao1	Cacna1b	mmu04723	--|
Gnb1	Cacna1a	mmu04723	--|
Gnb1	Cacna1b	mmu04723	--|
Gnb2	Cacna1a	mmu04723	--|
Gnb2	Cacna1b	mmu04723	--|
Gnb3	Cacna1a	mmu04723	--|
Gnb3	Cacna1b	mmu04723	--|
Gnb4	Cacna1a	mmu04723	--|
Gnb4	Cacna1b	mmu04723	--|
Gnb5	Cacna1a	mmu04723	--|
Gnb5	Cacna1b	mmu04723	--|
Gngt1	Cacna1a	mmu04723	--|
Gngt1	Cacna1b	mmu04723	--|
Gng10	Cacna1a	mmu04723	--|
Gng10	Cacna1b	mmu04723	--|
Gng12	Cacna1a	mmu04723	--|
Gng12	Cacna1b	mmu04723	--|
Gng2	Cacna1a	mmu04723	--|
Gng2	Cacna1b	mmu04723	--|
Gng3	Cacna1a	mmu04723	--|
Gng3	Cacna1b	mmu04723	--|
Gng4	Cacna1a	mmu04723	--|
Gng4	Cacna1b	mmu04723	--|
Gng5	Cacna1a	mmu04723	--|
Gng5	Cacna1b	mmu04723	--|
Gng7	Cacna1a	mmu04723	--|
Gng7	Cacna1b	mmu04723	--|
Gng8	Cacna1a	mmu04723	--|
Gng8	Cacna1b	mmu04723	--|
Gngt2	Cacna1a	mmu04723	--|
Gngt2	Cacna1b	mmu04723	--|
Gng13	Cacna1a	mmu04723	--|
Gng13	Cacna1b	mmu04723	--|
Gng11	Cacna1a	mmu04723	--|
Gng11	Cacna1b	mmu04723	--|
Gm5741	Adcy4	mmu04723	--|
Gm5741	Adcy3	mmu04723	--|
Gm5741	Adcy6	mmu04723	--|
Gm5741	Adcy7	mmu04723	--|
Gm5741	Adcy8	mmu04723	--|
Gm5741	Adcy9	mmu04723	--|
Gm5741	Adcy2	mmu04723	--|
Gm5741	Adcy5	mmu04723	--|
Gm5741	Adcy1	mmu04723	--|
