gene1	gene2	pathwayID	type
GNAO1	ADCY5	hsa04725	--|
GNAO1	ADCY6	hsa04725	--|
GNAO1	ADCY7	hsa04725	--|
GNAO1	ADCY8	hsa04725	--|
GNAO1	ADCY9	hsa04725	--|
GNAO1	ADCY4	hsa04725	--|
GNB1	ADCY1	hsa04725	--|
GNB1	ADCY2	hsa04725	--|
GNB1	ADCY3	hsa04725	--|
GNB1	ADCY5	hsa04725	--|
GNB1	ADCY6	hsa04725	--|
GNB1	ADCY7	hsa04725	--|
GNB1	ADCY8	hsa04725	--|
GNB1	ADCY9	hsa04725	--|
GNB1	ADCY4	hsa04725	--|
GNB2	ADCY1	hsa04725	--|
GNB2	ADCY2	hsa04725	--|
GNB2	ADCY3	hsa04725	--|
GNB2	ADCY5	hsa04725	--|
GNB2	ADCY6	hsa04725	--|
GNB2	ADCY7	hsa04725	--|
GNB2	ADCY8	hsa04725	--|
GNB2	ADCY9	hsa04725	--|
GNB2	ADCY4	hsa04725	--|
GNB3	ADCY1	hsa04725	--|
GNB3	ADCY2	hsa04725	--|
GNB3	ADCY3	hsa04725	--|
GNB3	ADCY5	hsa04725	--|
GNB3	ADCY6	hsa04725	--|
GNB3	ADCY7	hsa04725	--|
GNB3	ADCY8	hsa04725	--|
GNB3	ADCY9	hsa04725	--|
GNB3	ADCY4	hsa04725	--|
GNG3	ADCY1	hsa04725	--|
GNG3	ADCY2	hsa04725	--|
GNG3	ADCY3	hsa04725	--|
GNG3	ADCY5	hsa04725	--|
GNG3	ADCY6	hsa04725	--|
GNG3	ADCY7	hsa04725	--|
GNG3	ADCY8	hsa04725	--|
GNG3	ADCY9	hsa04725	--|
GNG3	ADCY4	hsa04725	--|
GNG4	ADCY1	hsa04725	--|
GNG4	ADCY2	hsa04725	--|
GNG4	ADCY3	hsa04725	--|
GNG4	ADCY5	hsa04725	--|
GNG4	ADCY6	hsa04725	--|
GNG4	ADCY7	hsa04725	--|
GNG4	ADCY8	hsa04725	--|
GNG4	ADCY9	hsa04725	--|
GNG4	ADCY4	hsa04725	--|
GNG5	ADCY1	hsa04725	--|
GNG5	ADCY2	hsa04725	--|
GNG5	ADCY3	hsa04725	--|
GNG5	ADCY5	hsa04725	--|
GNG5	ADCY6	hsa04725	--|
GNG5	ADCY7	hsa04725	--|
GNG5	ADCY8	hsa04725	--|
GNG5	ADCY9	hsa04725	--|
GNG5	ADCY4	hsa04725	--|
GNG7	ADCY1	hsa04725	--|
GNG7	ADCY2	hsa04725	--|
GNG7	ADCY3	hsa04725	--|
GNG7	ADCY5	hsa04725	--|
GNG7	ADCY6	hsa04725	--|
GNG7	ADCY7	hsa04725	--|
GNG7	ADCY8	hsa04725	--|
GNG7	ADCY9	hsa04725	--|
GNG7	ADCY4	hsa04725	--|
GNG10	ADCY1	hsa04725	--|
GNG10	ADCY2	hsa04725	--|
GNG10	ADCY3	hsa04725	--|
GNG10	ADCY5	hsa04725	--|
GNG10	ADCY6	hsa04725	--|
GNG10	ADCY7	hsa04725	--|
GNG10	ADCY8	hsa04725	--|
GNG10	ADCY9	hsa04725	--|
GNG10	ADCY4	hsa04725	--|
GNG11	ADCY1	hsa04725	--|
GNG11	ADCY2	hsa04725	--|
GNG11	ADCY3	hsa04725	--|
GNG11	ADCY5	hsa04725	--|
GNG11	ADCY6	hsa04725	--|
GNG11	ADCY7	hsa04725	--|
GNG11	ADCY8	hsa04725	--|
GNG11	ADCY9	hsa04725	--|
GNG11	ADCY4	hsa04725	--|
GNGT1	ADCY1	hsa04725	--|
GNGT1	ADCY2	hsa04725	--|
GNGT1	ADCY3	hsa04725	--|
GNGT1	ADCY5	hsa04725	--|
GNGT1	ADCY6	hsa04725	--|
GNGT1	ADCY7	hsa04725	--|
GNGT1	ADCY8	hsa04725	--|
GNGT1	ADCY9	hsa04725	--|
GNGT1	ADCY4	hsa04725	--|
GNGT2	ADCY1	hsa04725	--|
GNGT2	ADCY2	hsa04725	--|
GNGT2	ADCY3	hsa04725	--|
GNGT2	ADCY5	hsa04725	--|
GNGT2	ADCY6	hsa04725	--|
GNGT2	ADCY7	hsa04725	--|
GNGT2	ADCY8	hsa04725	--|
GNGT2	ADCY9	hsa04725	--|
GNGT2	ADCY4	hsa04725	--|
GNG13	ADCY1	hsa04725	--|
GNG13	ADCY2	hsa04725	--|
GNG13	ADCY3	hsa04725	--|
GNG13	ADCY5	hsa04725	--|
GNG13	ADCY6	hsa04725	--|
GNG13	ADCY7	hsa04725	--|
GNG13	ADCY8	hsa04725	--|
GNG13	ADCY9	hsa04725	--|
GNG13	ADCY4	hsa04725	--|
GNG2	ADCY1	hsa04725	--|
GNG2	ADCY2	hsa04725	--|
GNG2	ADCY3	hsa04725	--|
GNG2	ADCY5	hsa04725	--|
GNG2	ADCY6	hsa04725	--|
GNG2	ADCY7	hsa04725	--|
GNG2	ADCY8	hsa04725	--|
GNG2	ADCY9	hsa04725	--|
GNG2	ADCY4	hsa04725	--|
GNG12	ADCY1	hsa04725	--|
GNG12	ADCY2	hsa04725	--|
GNG12	ADCY3	hsa04725	--|
GNG12	ADCY5	hsa04725	--|
GNG12	ADCY6	hsa04725	--|
GNG12	ADCY7	hsa04725	--|
GNG12	ADCY8	hsa04725	--|
GNG12	ADCY9	hsa04725	--|
GNG12	ADCY4	hsa04725	--|
GNB4	ADCY1	hsa04725	--|
GNB4	ADCY2	hsa04725	--|
GNB4	ADCY3	hsa04725	--|
GNB4	ADCY5	hsa04725	--|
GNB4	ADCY6	hsa04725	--|
GNB4	ADCY7	hsa04725	--|
GNB4	ADCY8	hsa04725	--|
GNB4	ADCY9	hsa04725	--|
GNB4	ADCY4	hsa04725	--|
GNG8	ADCY1	hsa04725	--|
GNG8	ADCY2	hsa04725	--|
GNG8	ADCY3	hsa04725	--|
GNG8	ADCY5	hsa04725	--|
GNG8	ADCY6	hsa04725	--|
GNG8	ADCY7	hsa04725	--|
GNG8	ADCY8	hsa04725	--|
GNG8	ADCY9	hsa04725	--|
GNG8	ADCY4	hsa04725	--|
CAMK4	MAPK1	hsa04725	--gt
CAMK4	MAPK3	hsa04725	--gt
CAMK2A	MAPK1	hsa04725	--gt
CAMK2A	MAPK3	hsa04725	--gt
CAMK2B	MAPK1	hsa04725	--gt
CAMK2B	MAPK3	hsa04725	--gt
CAMK2D	MAPK1	hsa04725	--gt
CAMK2D	MAPK3	hsa04725	--gt
CAMK2G	MAPK1	hsa04725	--gt
CAMK2G	MAPK3	hsa04725	--gt
PIK3CA	AKT3	hsa04725	--gt
PIK3CA	AKT1	hsa04725	--gt
PIK3CA	AKT2	hsa04725	--gt
PIK3CB	AKT3	hsa04725	--gt
PIK3CB	AKT1	hsa04725	--gt
PIK3CB	AKT2	hsa04725	--gt
PIK3CD	AKT3	hsa04725	--gt
PIK3CD	AKT1	hsa04725	--gt
PIK3CD	AKT2	hsa04725	--gt
PIK3R1	AKT3	hsa04725	--gt
PIK3R1	AKT1	hsa04725	--gt
PIK3R1	AKT2	hsa04725	--gt
PIK3R2	AKT3	hsa04725	--gt
PIK3R2	AKT1	hsa04725	--gt
PIK3R2	AKT2	hsa04725	--gt
PIK3R3	AKT3	hsa04725	--gt
PIK3R3	AKT1	hsa04725	--gt
PIK3R3	AKT2	hsa04725	--gt
PIK3R6	HRAS	hsa04725	--gt
PIK3R6	KRAS	hsa04725	--gt
PIK3R6	NRAS	hsa04725	--gt
PIK3R5	HRAS	hsa04725	--gt
PIK3R5	KRAS	hsa04725	--gt
PIK3R5	NRAS	hsa04725	--gt
PIK3CG	HRAS	hsa04725	--gt
PIK3CG	KRAS	hsa04725	--gt
PIK3CG	NRAS	hsa04725	--gt
HRAS	MAP2K1	hsa04725	--gt
KRAS	MAP2K1	hsa04725	--gt
NRAS	MAP2K1	hsa04725	--gt
MAP2K1	MAPK1	hsa04725	--gt
MAP2K1	MAPK3	hsa04725	--gt
HTR2A	GNAQ	hsa04726	--gt
HTR2B	GNAQ	hsa04726	--gt
HTR2C	GNAQ	hsa04726	--gt
GNAQ	PLCB1	hsa04726	--gt
GNAQ	PLCB2	hsa04726	--gt
GNAQ	PLCB3	hsa04726	--gt
GNAQ	PLCB4	hsa04726	--gt
HTR2A	CACNA1C	hsa04726	--gt
HTR2A	CACNA1D	hsa04726	--gt
HTR2A	CACNA1F	hsa04726	--gt
HTR2A	CACNA1S	hsa04726	--gt
HTR2B	CACNA1C	hsa04726	--gt
HTR2B	CACNA1D	hsa04726	--gt
HTR2B	CACNA1F	hsa04726	--gt
HTR2B	CACNA1S	hsa04726	--gt
HTR2C	CACNA1C	hsa04726	--gt
HTR2C	CACNA1D	hsa04726	--gt
HTR2C	CACNA1F	hsa04726	--gt
HTR2C	CACNA1S	hsa04726	--gt
GNAQ	PLA2G4B	hsa04726	--gt
GNAQ	PLA2G4E	hsa04726	--gt
GNAQ	PLA2G4F	hsa04726	--gt
GNAQ	PLA2G4D	hsa04726	--gt
GNAQ	PLA2G4A	hsa04726	--gt
GNAQ	PLA2G4C	hsa04726	--gt
GNAQ	JMJD7-PLA2G4B	hsa04726	--gt
HTR4	GNAS	hsa04726	--gt
HTR6	GNAS	hsa04726	--gt
HTR7	GNAS	hsa04726	--gt
GNAS	ADCY5	hsa04726	--gt
HTR1A	GNB5	hsa04726	--gt
HTR1A	GNAI1	hsa04726	--gt
HTR1A	GNAI2	hsa04726	--gt
HTR1A	GNAI3	hsa04726	--gt
HTR1A	GNAO1	hsa04726	--gt
HTR1A	GNB1	hsa04726	--gt
HTR1A	GNB2	hsa04726	--gt
HTR1A	GNB3	hsa04726	--gt
HTR1A	GNG3	hsa04726	--gt
HTR1A	GNG4	hsa04726	--gt
HTR1A	GNG5	hsa04726	--gt
HTR1A	GNG7	hsa04726	--gt
HTR1A	GNG10	hsa04726	--gt
HTR1A	GNG11	hsa04726	--gt
HTR1A	GNGT1	hsa04726	--gt
HTR1A	GNGT2	hsa04726	--gt
HTR1A	GNG13	hsa04726	--gt
HTR1A	GNG2	hsa04726	--gt
HTR1A	GNG12	hsa04726	--gt
HTR1A	GNB4	hsa04726	--gt
HTR1A	GNG8	hsa04726	--gt
HTR1B	GNB5	hsa04726	--gt
HTR1B	GNAI1	hsa04726	--gt
HTR1B	GNAI2	hsa04726	--gt
HTR1B	GNAI3	hsa04726	--gt
HTR1B	GNAO1	hsa04726	--gt
HTR1B	GNB1	hsa04726	--gt
HTR1B	GNB2	hsa04726	--gt
HTR1B	GNB3	hsa04726	--gt
HTR1B	GNG3	hsa04726	--gt
HTR1B	GNG4	hsa04726	--gt
HTR1B	GNG5	hsa04726	--gt
HTR1B	GNG7	hsa04726	--gt
HTR1B	GNG10	hsa04726	--gt
HTR1B	GNG11	hsa04726	--gt
HTR1B	GNGT1	hsa04726	--gt
HTR1B	GNGT2	hsa04726	--gt
HTR1B	GNG13	hsa04726	--gt
HTR1B	GNG2	hsa04726	--gt
HTR1B	GNG12	hsa04726	--gt
HTR1B	GNB4	hsa04726	--gt
HTR1B	GNG8	hsa04726	--gt
HTR1D	GNB5	hsa04726	--gt
HTR1D	GNAI1	hsa04726	--gt
HTR1D	GNAI2	hsa04726	--gt
HTR1D	GNAI3	hsa04726	--gt
HTR1D	GNAO1	hsa04726	--gt
HTR1D	GNB1	hsa04726	--gt
HTR1D	GNB2	hsa04726	--gt
HTR1D	GNB3	hsa04726	--gt
HTR1D	GNG3	hsa04726	--gt
HTR1D	GNG4	hsa04726	--gt
HTR1D	GNG5	hsa04726	--gt
HTR1D	GNG7	hsa04726	--gt
HTR1D	GNG10	hsa04726	--gt
HTR1D	GNG11	hsa04726	--gt
HTR1D	GNGT1	hsa04726	--gt
HTR1D	GNGT2	hsa04726	--gt
HTR1D	GNG13	hsa04726	--gt
HTR1D	GNG2	hsa04726	--gt
HTR1D	GNG12	hsa04726	--gt
HTR1D	GNB4	hsa04726	--gt
HTR1D	GNG8	hsa04726	--gt
HTR1E	GNB5	hsa04726	--gt
HTR1E	GNAI1	hsa04726	--gt
HTR1E	GNAI2	hsa04726	--gt
HTR1E	GNAI3	hsa04726	--gt
HTR1E	GNAO1	hsa04726	--gt
HTR1E	GNB1	hsa04726	--gt
HTR1E	GNB2	hsa04726	--gt
HTR1E	GNB3	hsa04726	--gt
HTR1E	GNG3	hsa04726	--gt
HTR1E	GNG4	hsa04726	--gt
HTR1E	GNG5	hsa04726	--gt
HTR1E	GNG7	hsa04726	--gt
HTR1E	GNG10	hsa04726	--gt
HTR1E	GNG11	hsa04726	--gt
HTR1E	GNGT1	hsa04726	--gt
HTR1E	GNGT2	hsa04726	--gt
HTR1E	GNG13	hsa04726	--gt
HTR1E	GNG2	hsa04726	--gt
HTR1E	GNG12	hsa04726	--gt
HTR1E	GNB4	hsa04726	--gt
HTR1E	GNG8	hsa04726	--gt
HTR1F	GNB5	hsa04726	--gt
HTR1F	GNAI1	hsa04726	--gt
HTR1F	GNAI2	hsa04726	--gt
HTR1F	GNAI3	hsa04726	--gt
HTR1F	GNAO1	hsa04726	--gt
HTR1F	GNB1	hsa04726	--gt
HTR1F	GNB2	hsa04726	--gt
HTR1F	GNB3	hsa04726	--gt
HTR1F	GNG3	hsa04726	--gt
HTR1F	GNG4	hsa04726	--gt
HTR1F	GNG5	hsa04726	--gt
HTR1F	GNG7	hsa04726	--gt
HTR1F	GNG10	hsa04726	--gt
HTR1F	GNG11	hsa04726	--gt
HTR1F	GNGT1	hsa04726	--gt
HTR1F	GNGT2	hsa04726	--gt
HTR1F	GNG13	hsa04726	--gt
HTR1F	GNG2	hsa04726	--gt
HTR1F	GNG12	hsa04726	--gt
HTR1F	GNB4	hsa04726	--gt
HTR1F	GNG8	hsa04726	--gt
HTR5A	GNB5	hsa04726	--gt
HTR5A	GNAI1	hsa04726	--gt
HTR5A	GNAI2	hsa04726	--gt
HTR5A	GNAI3	hsa04726	--gt
HTR5A	GNAO1	hsa04726	--gt
HTR5A	GNB1	hsa04726	--gt
HTR5A	GNB2	hsa04726	--gt
HTR5A	GNB3	hsa04726	--gt
HTR5A	GNG3	hsa04726	--gt
HTR5A	GNG4	hsa04726	--gt
HTR5A	GNG5	hsa04726	--gt
HTR5A	GNG7	hsa04726	--gt
HTR5A	GNG10	hsa04726	--gt
HTR5A	GNG11	hsa04726	--gt
HTR5A	GNGT1	hsa04726	--gt
HTR5A	GNGT2	hsa04726	--gt
HTR5A	GNG13	hsa04726	--gt
HTR5A	GNG2	hsa04726	--gt
HTR5A	GNG12	hsa04726	--gt
HTR5A	GNB4	hsa04726	--gt
HTR5A	GNG8	hsa04726	--gt
GNB5	PLCB1	hsa04726	--gt
GNB5	PLCB2	hsa04726	--gt
GNB5	PLCB3	hsa04726	--gt
GNB5	PLCB4	hsa04726	--gt
GNAI1	PLCB1	hsa04726	--gt
GNAI1	PLCB2	hsa04726	--gt
GNAI1	PLCB3	hsa04726	--gt
GNAI1	PLCB4	hsa04726	--gt
GNAI2	PLCB1	hsa04726	--gt
GNAI2	PLCB2	hsa04726	--gt
GNAI2	PLCB3	hsa04726	--gt
GNAI2	PLCB4	hsa04726	--gt
GNAI3	PLCB1	hsa04726	--gt
GNAI3	PLCB2	hsa04726	--gt
GNAI3	PLCB3	hsa04726	--gt
GNAI3	PLCB4	hsa04726	--gt
GNAO1	PLCB1	hsa04726	--gt
GNAO1	PLCB2	hsa04726	--gt
GNAO1	PLCB3	hsa04726	--gt
GNAO1	PLCB4	hsa04726	--gt
GNB1	PLCB1	hsa04726	--gt
GNB1	PLCB2	hsa04726	--gt
GNB1	PLCB3	hsa04726	--gt
GNB1	PLCB4	hsa04726	--gt
GNB2	PLCB1	hsa04726	--gt
GNB2	PLCB2	hsa04726	--gt
GNB2	PLCB3	hsa04726	--gt
GNB2	PLCB4	hsa04726	--gt
GNB3	PLCB1	hsa04726	--gt
GNB3	PLCB2	hsa04726	--gt
GNB3	PLCB3	hsa04726	--gt
GNB3	PLCB4	hsa04726	--gt
GNG3	PLCB1	hsa04726	--gt
GNG3	PLCB2	hsa04726	--gt
GNG3	PLCB3	hsa04726	--gt
GNG3	PLCB4	hsa04726	--gt
GNG4	PLCB1	hsa04726	--gt
GNG4	PLCB2	hsa04726	--gt
GNG4	PLCB3	hsa04726	--gt
GNG4	PLCB4	hsa04726	--gt
GNG5	PLCB1	hsa04726	--gt
GNG5	PLCB2	hsa04726	--gt
GNG5	PLCB3	hsa04726	--gt
GNG5	PLCB4	hsa04726	--gt
GNG7	PLCB1	hsa04726	--gt
GNG7	PLCB2	hsa04726	--gt
GNG7	PLCB3	hsa04726	--gt
GNG7	PLCB4	hsa04726	--gt
GNG10	PLCB1	hsa04726	--gt
GNG10	PLCB2	hsa04726	--gt
GNG10	PLCB3	hsa04726	--gt
GNG10	PLCB4	hsa04726	--gt
GNG11	PLCB1	hsa04726	--gt
GNG11	PLCB2	hsa04726	--gt
GNG11	PLCB3	hsa04726	--gt
GNG11	PLCB4	hsa04726	--gt
GNGT1	PLCB1	hsa04726	--gt
GNGT1	PLCB2	hsa04726	--gt
GNGT1	PLCB3	hsa04726	--gt
GNGT1	PLCB4	hsa04726	--gt
GNGT2	PLCB1	hsa04726	--gt
GNGT2	PLCB2	hsa04726	--gt
GNGT2	PLCB3	hsa04726	--gt
GNGT2	PLCB4	hsa04726	--gt
GNG13	PLCB1	hsa04726	--gt
GNG13	PLCB2	hsa04726	--gt
GNG13	PLCB3	hsa04726	--gt
GNG13	PLCB4	hsa04726	--gt
GNG2	PLCB1	hsa04726	--gt
GNG2	PLCB2	hsa04726	--gt
GNG2	PLCB3	hsa04726	--gt
GNG2	PLCB4	hsa04726	--gt
GNG12	PLCB1	hsa04726	--gt
GNG12	PLCB2	hsa04726	--gt
GNG12	PLCB3	hsa04726	--gt
GNG12	PLCB4	hsa04726	--gt
GNB4	PLCB1	hsa04726	--gt
GNB4	PLCB2	hsa04726	--gt
GNB4	PLCB3	hsa04726	--gt
GNB4	PLCB4	hsa04726	--gt
GNG8	PLCB1	hsa04726	--gt
GNG8	PLCB2	hsa04726	--gt
GNG8	PLCB3	hsa04726	--gt
GNG8	PLCB4	hsa04726	--gt
GNB5	CACNA1A	hsa04726	--|
GNB5	CACNA1B	hsa04726	--|
GNAI1	CACNA1A	hsa04726	--|
GNAI1	CACNA1B	hsa04726	--|
GNAI2	CACNA1A	hsa04726	--|
GNAI2	CACNA1B	hsa04726	--|
GNAI3	CACNA1A	hsa04726	--|
GNAI3	CACNA1B	hsa04726	--|
GNAO1	CACNA1A	hsa04726	--|
GNAO1	CACNA1B	hsa04726	--|
GNB1	CACNA1A	hsa04726	--|
GNB1	CACNA1B	hsa04726	--|
GNB2	CACNA1A	hsa04726	--|
GNB2	CACNA1B	hsa04726	--|
GNB3	CACNA1A	hsa04726	--|
GNB3	CACNA1B	hsa04726	--|
GNG3	CACNA1A	hsa04726	--|
GNG3	CACNA1B	hsa04726	--|
GNG4	CACNA1A	hsa04726	--|
GNG4	CACNA1B	hsa04726	--|
GNG5	CACNA1A	hsa04726	--|
GNG5	CACNA1B	hsa04726	--|
GNG7	CACNA1A	hsa04726	--|
GNG7	CACNA1B	hsa04726	--|
GNG10	CACNA1A	hsa04726	--|
GNG10	CACNA1B	hsa04726	--|
GNG11	CACNA1A	hsa04726	--|
GNG11	CACNA1B	hsa04726	--|
GNGT1	CACNA1A	hsa04726	--|
GNGT1	CACNA1B	hsa04726	--|
GNGT2	CACNA1A	hsa04726	--|
GNGT2	CACNA1B	hsa04726	--|
GNG13	CACNA1A	hsa04726	--|
GNG13	CACNA1B	hsa04726	--|
GNG2	CACNA1A	hsa04726	--|
GNG2	CACNA1B	hsa04726	--|
GNG12	CACNA1A	hsa04726	--|
GNG12	CACNA1B	hsa04726	--|
GNB4	CACNA1A	hsa04726	--|
GNB4	CACNA1B	hsa04726	--|
GNG8	CACNA1A	hsa04726	--|
GNG8	CACNA1B	hsa04726	--|
PRKCA	CASP3	hsa04726	--|
PRKCB	CASP3	hsa04726	--|
PRKCG	CASP3	hsa04726	--|
PTGS1	ADCY5	hsa04726	--|
PTGS2	ADCY5	hsa04726	--|
HRAS	ARAF	hsa04726	--gt
HRAS	RAF1	hsa04726	--gt
HRAS	BRAF	hsa04726	--gt
KRAS	ARAF	hsa04726	--gt
KRAS	RAF1	hsa04726	--gt
KRAS	BRAF	hsa04726	--gt
NRAS	ARAF	hsa04726	--gt
NRAS	RAF1	hsa04726	--gt
NRAS	BRAF	hsa04726	--gt
ARAF	MAP2K1	hsa04726	--gt
RAF1	MAP2K1	hsa04726	--gt
BRAF	MAP2K1	hsa04726	--gt
GNB5	KCNJ3	hsa04726	--gt
GNB5	KCNJ5	hsa04726	--gt
GNB5	KCNJ6	hsa04726	--gt
GNB5	KCNJ9	hsa04726	--gt
GNAI1	KCNJ3	hsa04726	--gt
GNAI1	KCNJ5	hsa04726	--gt
GNAI1	KCNJ6	hsa04726	--gt
GNAI1	KCNJ9	hsa04726	--gt
GNAI2	KCNJ3	hsa04726	--gt
GNAI2	KCNJ5	hsa04726	--gt
GNAI2	KCNJ6	hsa04726	--gt
GNAI2	KCNJ9	hsa04726	--gt
GNAI3	KCNJ3	hsa04726	--gt
GNAI3	KCNJ5	hsa04726	--gt
GNAI3	KCNJ6	hsa04726	--gt
GNAI3	KCNJ9	hsa04726	--gt
GNAO1	KCNJ3	hsa04726	--gt
GNAO1	KCNJ5	hsa04726	--gt
GNAO1	KCNJ6	hsa04726	--gt
GNAO1	KCNJ9	hsa04726	--gt
GNB1	KCNJ3	hsa04726	--gt
GNB1	KCNJ5	hsa04726	--gt
GNB1	KCNJ6	hsa04726	--gt
GNB1	KCNJ9	hsa04726	--gt
GNB2	KCNJ3	hsa04726	--gt
GNB2	KCNJ5	hsa04726	--gt
GNB2	KCNJ6	hsa04726	--gt
GNB2	KCNJ9	hsa04726	--gt
GNB3	KCNJ3	hsa04726	--gt
GNB3	KCNJ5	hsa04726	--gt
GNB3	KCNJ6	hsa04726	--gt
GNB3	KCNJ9	hsa04726	--gt
GNG3	KCNJ3	hsa04726	--gt
GNG3	KCNJ5	hsa04726	--gt
GNG3	KCNJ6	hsa04726	--gt
GNG3	KCNJ9	hsa04726	--gt
GNG4	KCNJ3	hsa04726	--gt
GNG4	KCNJ5	hsa04726	--gt
GNG4	KCNJ6	hsa04726	--gt
GNG4	KCNJ9	hsa04726	--gt
GNG5	KCNJ3	hsa04726	--gt
GNG5	KCNJ5	hsa04726	--gt
GNG5	KCNJ6	hsa04726	--gt
GNG5	KCNJ9	hsa04726	--gt
GNG7	KCNJ3	hsa04726	--gt
GNG7	KCNJ5	hsa04726	--gt
GNG7	KCNJ6	hsa04726	--gt
GNG7	KCNJ9	hsa04726	--gt
GNG10	KCNJ3	hsa04726	--gt
GNG10	KCNJ5	hsa04726	--gt
GNG10	KCNJ6	hsa04726	--gt
GNG10	KCNJ9	hsa04726	--gt
GNG11	KCNJ3	hsa04726	--gt
GNG11	KCNJ5	hsa04726	--gt
GNG11	KCNJ6	hsa04726	--gt
GNG11	KCNJ9	hsa04726	--gt
GNGT1	KCNJ3	hsa04726	--gt
GNGT1	KCNJ5	hsa04726	--gt
GNGT1	KCNJ6	hsa04726	--gt
GNGT1	KCNJ9	hsa04726	--gt
GNGT2	KCNJ3	hsa04726	--gt
GNGT2	KCNJ5	hsa04726	--gt
GNGT2	KCNJ6	hsa04726	--gt
GNGT2	KCNJ9	hsa04726	--gt
GNG13	KCNJ3	hsa04726	--gt
GNG13	KCNJ5	hsa04726	--gt
GNG13	KCNJ6	hsa04726	--gt
GNG13	KCNJ9	hsa04726	--gt
GNG2	KCNJ3	hsa04726	--gt
GNG2	KCNJ5	hsa04726	--gt
GNG2	KCNJ6	hsa04726	--gt
GNG2	KCNJ9	hsa04726	--gt
GNG12	KCNJ3	hsa04726	--gt
GNG12	KCNJ5	hsa04726	--gt
GNG12	KCNJ6	hsa04726	--gt
GNG12	KCNJ9	hsa04726	--gt
GNB4	KCNJ3	hsa04726	--gt
GNB4	KCNJ5	hsa04726	--gt
GNB4	KCNJ6	hsa04726	--gt
GNB4	KCNJ9	hsa04726	--gt
GNG8	KCNJ3	hsa04726	--gt
GNG8	KCNJ5	hsa04726	--gt
GNG8	KCNJ6	hsa04726	--gt
GNG8	KCNJ9	hsa04726	--gt
GNB5	ADCY5	hsa04726	--|
GNAI1	ADCY5	hsa04726	--|
GNAI2	ADCY5	hsa04726	--|
GNAI3	ADCY5	hsa04726	--|
GNAO1	ADCY5	hsa04726	--|
GNB1	ADCY5	hsa04726	--|
GNB2	ADCY5	hsa04726	--|
GNB3	ADCY5	hsa04726	--|
GNG3	ADCY5	hsa04726	--|
GNG4	ADCY5	hsa04726	--|
GNG5	ADCY5	hsa04726	--|
GNG7	ADCY5	hsa04726	--|
GNG10	ADCY5	hsa04726	--|
GNG11	ADCY5	hsa04726	--|
GNGT1	ADCY5	hsa04726	--|
GNGT2	ADCY5	hsa04726	--|
GNG13	ADCY5	hsa04726	--|
GNG2	ADCY5	hsa04726	--|
GNG12	ADCY5	hsa04726	--|
GNB4	ADCY5	hsa04726	--|
GNG8	ADCY5	hsa04726	--|
MAPK1	PRKCA	hsa04726	--gt
MAPK1	PRKCB	hsa04726	--gt
MAPK1	PRKCG	hsa04726	--gt
MAPK3	PRKCA	hsa04726	--gt
MAPK3	PRKCB	hsa04726	--gt
MAPK3	PRKCG	hsa04726	--gt
MAP2K1	MAPK1	hsa04726	--gt
MAP2K1	MAPK3	hsa04726	--gt
DUSP1	MAPK1	hsa04726	--|
DUSP1	MAPK3	hsa04726	--|
GABBR1	GNB5	hsa04727	--gt
GABBR1	GNAI1	hsa04727	--gt
GABBR1	GNAI2	hsa04727	--gt
GABBR1	GNAI3	hsa04727	--gt
GABBR1	GNAO1	hsa04727	--gt
GABBR1	GNB1	hsa04727	--gt
GABBR1	GNB2	hsa04727	--gt
GABBR1	GNB3	hsa04727	--gt
GABBR1	GNG3	hsa04727	--gt
GABBR1	GNG4	hsa04727	--gt
GABBR1	GNG5	hsa04727	--gt
GABBR1	GNG7	hsa04727	--gt
GABBR1	GNG10	hsa04727	--gt
GABBR1	GNG11	hsa04727	--gt
GABBR1	GNGT1	hsa04727	--gt
GABBR1	GNGT2	hsa04727	--gt
GABBR1	GNG13	hsa04727	--gt
GABBR1	GNG2	hsa04727	--gt
GABBR1	GNG12	hsa04727	--gt
GABBR1	GNB4	hsa04727	--gt
GABBR1	GNG8	hsa04727	--gt
GABBR2	GNB5	hsa04727	--gt
GABBR2	GNAI1	hsa04727	--gt
GABBR2	GNAI2	hsa04727	--gt
GABBR2	GNAI3	hsa04727	--gt
GABBR2	GNAO1	hsa04727	--gt
GABBR2	GNB1	hsa04727	--gt
GABBR2	GNB2	hsa04727	--gt
GABBR2	GNB3	hsa04727	--gt
GABBR2	GNG3	hsa04727	--gt
GABBR2	GNG4	hsa04727	--gt
GABBR2	GNG5	hsa04727	--gt
GABBR2	GNG7	hsa04727	--gt
GABBR2	GNG10	hsa04727	--gt
GABBR2	GNG11	hsa04727	--gt
GABBR2	GNGT1	hsa04727	--gt
GABBR2	GNGT2	hsa04727	--gt
GABBR2	GNG13	hsa04727	--gt
GABBR2	GNG2	hsa04727	--gt
GABBR2	GNG12	hsa04727	--gt
GABBR2	GNB4	hsa04727	--gt
GABBR2	GNG8	hsa04727	--gt
GNB5	KCNJ6	hsa04727	--gt
GNAI1	KCNJ6	hsa04727	--gt
GNAI2	KCNJ6	hsa04727	--gt
GNAI3	KCNJ6	hsa04727	--gt
GNAO1	KCNJ6	hsa04727	--gt
GNB1	KCNJ6	hsa04727	--gt
GNB2	KCNJ6	hsa04727	--gt
GNB3	KCNJ6	hsa04727	--gt
GNG3	KCNJ6	hsa04727	--gt
